Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
"United States",1689131969,AUDIO,20260213,"3, 5, 16, 21",127922,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",1,3,false,1689131969,"Taylor Swift - Karma"
"United States",1833328840,AUDIO,20260213,20,113121,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,2,false,1833328840,"Taylor Swift - The Fate of Ophelia"
"United States",1440833203,AUDIO,20260213,20,96507,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1440833203,"Sia - Kill and Run"
"United States",1787023682,AUDIO,20260213,23,72611,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1787023682,"Bad Bunny & Los Pleneros de la Cresta - CAFé CON RON"
"United States",1708309198,AUDIO,20260213,"3, 20, 21",52903,TRACK_SKIPPED_FORWARDS,IPHONE,1,3,false,1708309198,"Taylor Swift - You Are In Love (Taylor's Version)"
"United States",1852566434,AUDIO,20260213,16,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1852566434,"Charli xcx - Chains of Love"
"United States",1440832563,AUDIO,20260213,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1440832563,"Coco O. - Where the Wind Blows"
"United States",1440832246,AUDIO,20260213,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1440832246,"Lana Del Rey - Young and Beautiful"
"United States",1874387733,AUDIO,20260213,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1874387733,"Taylor Swift - Opalite"
"United States",1440833218,AUDIO,20260213,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1440833218,"Lana Del Rey - Young and Beautiful (DH Orchestral Version)"
"United States",1795979995,AUDIO,20260213,"17, 21",0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1795979995,"JENNIE - Mantra"
"United States",486040194,AUDIO,20260214,"3, 13",554677,NATURAL_END_OF_TRACK,IPHONE,2,0,false,486040194,"Fun. - Some Nights"
"United States",1440854460,AUDIO,20260214,"3, 13",531230,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1440854460,"Lana Del Rey - Summertime Sadness"
"United States",1442871564,AUDIO,20260214,"3, 13",522253,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1442871564,"M83 - Holes in the Sky (feat. HAIM)"
"United States",1787023936,AUDIO,20260214,"0, 13",474954,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1787023936,"Bad Bunny - DtMF"
"United States",1650841907,AUDIO,20260214,"14, 19",451034,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1650841907,"Taylor Swift - Dear Reader"
"United States",1440832542,AUDIO,20260214,"1, 3",446979,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,2,1,false,1440832542,"Fergie, Q-Tip & GoonRock - A Little Party Never Killed Nobody (All We Got)"
"United States",1787023918,AUDIO,20260214,"0, 16",427754,TRACK_SKIPPED_FORWARDS,IPHONE,2,1,false,1787023918,"Bad Bunny - LO QUE LE PASÓ A HAWAii"
"United States",1690840371,AUDIO,20260214,15,406112,NATURAL_END_OF_TRACK,MACINTOSH,1,1,false,1690840371,"Taylor Swift - Dear John (Taylor's Version)"
"United States",1742058284,AUDIO,20260214,"15, 16",389508,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",2,1,false,1742058284,"Taylor Swift - Peter"
"United States",1524802187,AUDIO,20260214,"15, 16",381424,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,2,0,false,1524802187,"Taylor Swift - mad woman"
"United States",1440812146,AUDIO,20260214,"1, 14",381099,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1440812146,"t.A.T.u. - All The Things She Said"
"United States",1742058100,AUDIO,20260214,15,334238,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058100,"Taylor Swift - Who’s Afraid of Little Old Me?"
"United States",1742058078,AUDIO,20260214,20,292958,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058078,"Taylor Swift - The Tortured Poets Department"
"United States",1440934254,AUDIO,20260214,"14, 15",278390,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,2,1,false,1440934254,"Taylor Swift - Delicate"
"United States",1742058103,AUDIO,20260214,19,277606,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058103,"Taylor Swift - loml"
"United States",1787022842,AUDIO,20260214,"0, 18",271856,TRACK_SKIPPED_FORWARDS,IPHONE,2,2,false,1787022842,"Bad Bunny - BAILE INoLVIDABLE"
"United States",1708309198,AUDIO,20260214,14,268167,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1708309198,"Taylor Swift - You Are In Love (Taylor's Version)"
"United States",1742058083,AUDIO,20260214,20,262966,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058083,"Taylor Swift - So Long, London"
"United States",1742058080,AUDIO,20260214,20,261220,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058080,"Taylor Swift - Down Bad"
"United States",1742058085,AUDIO,20260214,20,259300,PLAYBACK_MANUALLY_PAUSED,MACINTOSH,1,0,false,1742058085,"Taylor Swift - But Daddy I Love Him"
"United States",1571576167,AUDIO,20260214,16,254671,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1571576167,"Big Red Machine - Renegade (feat. Taylor Swift)"
"United States",1742075877,AUDIO,20260214,15,250073,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742075877,"Taylor Swift - The Prophecy"
"United States",1775377826,AUDIO,20260214,20,249278,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1775377826,"Bleachers & Carly Rae Jepsen - Tiny Moves (Live at Fisher Green Pavilion - Seattle - 07.13.24)"
"United States",1481446128,AUDIO,20260214,15,247323,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1481446128,"CHEN - You never know"
"United States",1442972580,AUDIO,20260214,13,247308,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1442972580,"Snow Patrol - I Won't Let You Go"
"United States",1616435292,AUDIO,20260214,16,246568,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",1,1,false,1616435292,"SUHO - Morning Star"
"United States",1742058273,AUDIO,20260214,16,244168,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1742058273,"Taylor Swift - I Hate It Here"
"United States",1742058282,AUDIO,20260214,15,240350,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058282,"Taylor Swift - Cassandra"
"United States",1440795596,AUDIO,20260214,16,240319,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1440795596,"Taylor Swift - Safe & Sound (feat. The Civil Wars)"
"United States",1622045635,AUDIO,20260214,0,239955,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1622045635,"Bad Bunny - Tití Me Preguntó"
"United States",610187010,AUDIO,20260214,"3, 13",238443,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,610187010,"Kodaline - All I Want"
"United States",947059829,AUDIO,20260214,13,238425,NATURAL_END_OF_TRACK,IPHONE,1,0,false,947059829,"Bon Iver - Skinny Love"
"United States",1440934251,AUDIO,20260214,14,238417,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1440934251,"Taylor Swift - I Did Something Bad"
"United States",1440934252,AUDIO,20260214,14,236562,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1440934252,"Taylor Swift - Don’t Blame Me"
"United States",1445315863,AUDIO,20260214,13,236199,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1445315863,"Coldplay - Atlas (From ""The Hunger Games: Catching Fire"" Soundtrack)"
"United States",1440832246,AUDIO,20260214,1,236129,NATURAL_END_OF_TRACK,IPHONE,1,2,false,1440832246,"Lana Del Rey - Young and Beautiful"
"United States",1787022587,AUDIO,20260214,"0, 16",235440,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,2,1,false,1787022587,"Bad Bunny - VOY A LLeVARTE PA PR"
"United States",1440934262,AUDIO,20260214,14,233781,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1440934262,"Taylor Swift - Getaway Car"
"United States",1541905161,AUDIO,20260214,16,232342,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1541905161,"Taylor Swift - epiphany (the long pond studio sessions)"
"United States",1541905058,AUDIO,20260214,15,230623,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1541905058,"Taylor Swift - cardigan (the long pond studio sessions)"
"United States",1742057775,AUDIO,20260214,20,229112,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742057775,"Taylor Swift - Fortnight (feat. Post Malone)"
"United States",1622045955,AUDIO,20260214,0,228081,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1622045955,"Bad Bunny & Rauw Alejandro - Party"
"United States",719762810,AUDIO,20260214,19,222263,NATURAL_END_OF_TRACK,IPHONE,1,0,false,719762810,"Glee Cast - If I Die Young"
"United States",1590368455,AUDIO,20260214,15,219726,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1590368455,"Taylor Swift - I Knew You Were Trouble (Taylor's Version)"
"United States",1819861156,AUDIO,20260214,13,214029,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1819861156,"Sabrina Carpenter - Manchild"
"United States",1560735566,AUDIO,20260214,16,212535,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1560735566,"Olivia Rodrigo - hope ur ok"
"United States",1440934255,AUDIO,20260214,14,211846,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1440934255,"Taylor Swift - Look What You Made Me Do"
"United States",1838810961,AUDIO,20260214,13,211592,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1838810961,"Taylor Swift - CANCELLED!"
"United States",1874125269,AUDIO,20260214,18,209965,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1874125269,"Tame Impala & JENNIE - Dracula (JENNIE Remix)"
"United States",1481453844,AUDIO,20260214,0,208156,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1481453844,"Héctor El Father - Noche de Travesura"
"United States",884282144,AUDIO,20260214,20,204700,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,884282144,"Bleachers - I Wanna Get Better"
"United States",1787023929,AUDIO,20260214,0,204661,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1787023929,"Bad Bunny - EoO"
"United States",1742058079,AUDIO,20260214,20,203795,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1742058079,"Taylor Swift - My Boy Only Breaks His Favorite Toys"
"United States",1440934430,AUDIO,20260214,15,203411,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1440934430,"Taylor Swift - Call It What You Want"
"United States",1712730496,AUDIO,20260214,20,203340,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1712730496,"Bleachers - Isimo"
"United States",1775877096,AUDIO,20260214,20,202504,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1775877096,"Bleachers - Merry Christmas, Please Don't Call"
"United States",1468058699,AUDIO,20260214,15,201766,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1468058699,"Taylor Swift - Soon You’ll Get Better (feat. The Chicks)"
"United States",1736268557,AUDIO,20260214,16,198090,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1736268557,"Taylor Swift - The Alchemy"
"United States",1488413379,AUDIO,20260214,"3, 13",195434,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1488413379,"Selena Gomez - People You Know"
"United States",1481446126,AUDIO,20260214,16,195088,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1481446126,"CHEN - Hold you tight"
"United States",1710982872,AUDIO,20260214,1,185695,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1710982872,"Bad Bunny - MONACO"
"United States",1787022572,AUDIO,20260214,"0, 13",183950,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1787022572,"Bad Bunny - NUEVAYoL"
"United States",1742058105,AUDIO,20260214,15,174870,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1742058105,"Taylor Swift - The Smallest Man Who Ever Lived"
"United States",1500776331,AUDIO,20260214,0,172153,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1500776331,"Bad Bunny - Yo Perreo Sola"
"United States",1487502476,AUDIO,20260214,19,169673,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1487502476,"Billie Eilish - everything i wanted"
"United States",1655291589,AUDIO,20260214,15,164936,NATURAL_END_OF_TRACK,MACINTOSH,1,0,false,1655291589,"Red Velvet - Celebrate"
"United States",1590368889,AUDIO,20260214,15,153581,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1590368889,"Taylor Swift - I Bet You Think About Me (Taylor's Version) [From The Vault] [feat. Chris Stapleton]"
"United States",1467968831,AUDIO,20260214,0,153530,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1467968831,"Don Omar - Dale Don Dale"
"United States",1552792315,AUDIO,20260214,16,142822,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1552792315,"Taylor Swift - We Were Happy (Taylor’s Version) [From The Vault]"
"United States",1440934269,AUDIO,20260214,14,105133,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1440934269,"Taylor Swift - Dancing With Our Hands Tied"
"United States",1874125282,AUDIO,20260214,18,103295,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1874125282,"Tame Impala - Dracula"
"United States",1436646795,AUDIO,20260214,16,97428,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1436646795,"Phoebe Bridgers - Funeral"
"United States",1440934257,AUDIO,20260214,14,94015,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1440934257,"Taylor Swift - So It Goes..."
"United States",1466351206,AUDIO,20260214,16,70684,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1466351206,"Eva Noblezada, Jewelle Blackman, Yvette Gonzalez-Nacer & Kay Trinidad - Gone, I'm Gone"
"United States",1650841755,AUDIO,20260214,16,66087,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1650841755,"Taylor Swift - Would've, Could've, Should've"
"United States",1590368461,AUDIO,20260214,15,62814,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,1,1,false,1590368461,"Taylor Swift - We Are Never Ever Getting Back Together (Taylor's Version)"
"United States",1547315992,AUDIO,20260214,19,62731,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1547315992,"Taylor Swift - happiness"
"United States",1440833218,AUDIO,20260214,"1, 13",50368,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1440833218,"Lana Del Rey - Young and Beautiful (DH Orchestral Version)"
"United States",1718576584,AUDIO,20260214,0,44989,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1718576584,"Taylor Swift - You’re Losing Me (From The Vault)"
"United States",1541907047,AUDIO,20260214,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1541907047,"Taylor Swift - exile (feat. Bon Iver) [the long pond studio sessions]"
"United States",1845897484,AUDIO,20260214,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1845897484,"Bleachers - Stop Making This Hurt (Live From Madison Square Garden, NYC)"
"United States",1650841742,AUDIO,20260214,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1650841742,"Taylor Swift - Sweet Nothing"
"United States",1650841748,AUDIO,20260214,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1650841748,"Taylor Swift - Bigger Than The Whole Sky"
"United States",1541907057,AUDIO,20260214,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1541907057,"Taylor Swift - mirrorball (the long pond studio sessions)"
"United States",1844932150,AUDIO,20260214,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1844932150,"Ella Langley - Choosin' Texas"
"United States",1595423409,AUDIO,20260214,3,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1595423409,"Taylor Swift - The Very First Night (Taylor's Version) (From The Vault)"
"United States",1504639680,AUDIO,20260214,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1504639680,"SUHO - Made In You"
"United States",1661348751,AUDIO,20260214,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1661348751,"Kelley McRae - Until the End"
"United States",1762656732,AUDIO,20260214,0,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1762656732,"Lady Gaga & Bruno Mars - Die With A Smile"
"United States",1468058177,AUDIO,20260214,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1468058177,"Taylor Swift - The Archer"
"United States",1494441370,AUDIO,20260214,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1494441370,"TAEYEON - Dear Me"
"United States",1512368923,AUDIO,20260214,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1512368923,"Raiden & CHANYEOL - Yours (feat. LeeHi & CHANGMO)"
"United States",1269641144,AUDIO,20260214,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1269641144,"Lin-Manuel Miranda, Mandy Gonzalez & 'In The Heights' Original Broadway Company - Alabanza"
"United States",1481446117,AUDIO,20260214,16,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1481446117,"CHEN - Shall we?"
"United States",300959959,AUDIO,20260214,15,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,300959959,"Willa Ford - I Wanna Be Bad (With Rap and With Vocorder)"
"United States",1689132080,AUDIO,20260214,0,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1689132080,"Taylor Swift - Snow On The Beach (feat. More Lana Del Rey)"
"United States",1595209634,AUDIO,20260214,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1595209634,"Bleachers - Big Life (Recorded at Electric Lady Studio)"
"United States",1466351191,AUDIO,20260214,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1466351191,"Eva Noblezada & Reeve Carney - All I've Ever Known"
"United States",1786000124,AUDIO,20260214,0,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1786000124,"Daddy Yankee - Gasolina"
"United States",1651173234,AUDIO,20260214,15,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1651173234,"CHEN - Reminisce"
"United States",1442972588,AUDIO,20260214,3,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1442972588,"M83 - I Need You"
"United States",1615585012,AUDIO,20260214,"3, 16",0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1615585012,"Harry Styles - Matilda"
"United States",1742075509,AUDIO,20260214,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1742075509,"Taylor Swift - How Did It End?"
"United States",1787023682,AUDIO,20260214,1,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1787023682,"Bad Bunny & Los Pleneros de la Cresta - CAFé CON RON"
"United States",1595423407,AUDIO,20260214,3,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1595423407,"Taylor Swift - Forever Winter (Taylor's Version) (From The Vault)"
"United States",1547316004,AUDIO,20260214,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1547316004,"Taylor Swift - right where you left me (bonus track)"
"United States",1838810953,AUDIO,20260214,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1838810953,"Taylor Swift - Opalite"
"United States",836769088,AUDIO,20260214,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,836769088,"Cher Lloyd - Goodnight"
"United States",1490614800,AUDIO,20260214,16,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1490614800,"Taylor Swift - Beautiful Ghosts"
"United States",1649434486,AUDIO,20260214,15,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1649434486,"Taylor Swift - Vigilante Shit"
"United States",1440934248,AUDIO,20260214,14,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",MACINTOSH,0,1,false,1440934248,"Taylor Swift - ...Ready For It?"
"United States",1440818666,AUDIO,20260215,23,1036009,NATURAL_END_OF_TRACK,IPHONE,4,0,false,1440818666,"Lorde - Ribs"
"United States",1787023936,AUDIO,20260215,"4, 19, 21, 22",949281,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",4,0,false,1787023936,"Bad Bunny - DtMF"
"United States",1471704175,AUDIO,20260215,"20, 22",711926,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",2,0,false,1471704175,"OneRepublic - Counting Stars"
"United States",1742058100,AUDIO,20260215,"2, 4, 22",707467,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",3,0,false,1742058100,"Taylor Swift - Who’s Afraid of Little Old Me?"
"United States",1742058104,AUDIO,20260215,"2, 21",654723,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",3,0,false,1742058104,"Taylor Swift - I Can Do It With a Broken Heart"
"United States",1650841513,AUDIO,20260215,"4, 21, 22",607827,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",3,0,false,1650841513,"Taylor Swift - Lavender Haze"
"United States",1742058284,AUDIO,20260215,"3, 15, 18, 23",540978,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",3,3,false,1742058284,"Taylor Swift - Peter"
"United States",1742058105,AUDIO,20260215,"2, 4, 22",491458,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",2,1,false,1742058105,"Taylor Swift - The Smallest Man Who Ever Lived"
"United States",1544268361,AUDIO,20260215,"15, 18",489350,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",2,1,false,1544268361,"Taylor Swift - marjorie"
"United States",1622045635,AUDIO,20260215,"4, 21, 22",488172,TRACK_SKIPPED_FORWARDS,IPHONE,2,1,false,1622045635,"Bad Bunny - Tití Me Preguntó"
"United States",1742058273,AUDIO,20260215,"3, 16",487994,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",2,0,false,1742058273,"Taylor Swift - I Hate It Here"
"United States",1664288807,AUDIO,20260215,"15, 18",467562,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",2,0,false,1664288807,"Gracie Abrams - Best"
"United States",1541905149,AUDIO,20260215,"14, 18, 22",460958,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",3,2,false,1541905149,"Taylor Swift - this is me trying (the long pond studio sessions)"
"United States",1650841907,AUDIO,20260215,"15, 18, 21, 22",450330,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",2,2,false,1650841907,"Taylor Swift - Dear Reader"
"United States",1193701511,AUDIO,20260215,"3, 16, 19",442831,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",2,2,false,1193701511,"Ed Sheeran - Supermarket Flowers"
"United States",1742058103,AUDIO,20260215,"2, 22",432637,PLAYBACK_SUSPENDED,"IPHONE, MACINTOSH",2,0,false,1742058103,"Taylor Swift - loml"
"United States",1440812146,AUDIO,20260215,"21, 22",429550,NATURAL_END_OF_TRACK,"IPHONE, MACINTOSH",2,0,false,1440812146,"t.A.T.u. - All The Things She Said"
"United States",1544268356,AUDIO,20260215,"14, 18",406642,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM","IPHONE, MACINTOSH",2,1,false,1544268356,"Taylor Swift - ivy"
"United States",1787022572,AUDIO,20260215,"19, 21, 22",367583,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",2,1,false,1787022572,"Bad Bunny - NUEVAYoL"
"United States",1742058269,AUDIO,20260215,"3, 21, 22",359576,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",2,1,false,1742058269,"Taylor Swift - So High School"
"United States",1471704327,AUDIO,20260215,"20, 22",356716,TRACK_SKIPPED_BACKWARDS,"IPHONE, MACINTOSH",2,1,false,1471704327,"OneRepublic - Feel Again"
"United States",535880843,AUDIO,20260215,"4, 19, 21, 22",300945,TRACK_SKIPPED_FORWARDS,"IPHONE, MACINTOSH",3,3,false,535880843,"Tego Calderón - Pa' Que Retozen"
"United States",1440859246,AUDIO,20260215,22,299486,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,2,1,false,1440859246,"OneRepublic & Alesso - If I Lose Myself (Alesso vs OneRepublic)"
